날짜,발전기명,설비용량(MW),발전량(MWh)
2023.12.2,서울태양광,1.301,3.267469
2023.12.3,서울태양광,1.301,5.359805
2023.12.4,서울태양광,1.301,4.529499
2023.12.5,서울태양광,1.301,2.8713
2023.12.6,서울태양광,1.301,0.48765
2023.12.7,서울태양광,1.301,4.286278
2023.12.8,서울태양광,1.301,3.65255
2023.12.9,서울태양광,1.301,1.249738
2023.12.10,서울태양광,1.301,3.559864
2023.12.11,서울태양광,1.301,0.234665
2023.12.12,서울태양광,1.301,2.538043
2023.12.13,서울태양광,1.301,2.14802
2023.12.14,서울태양광,1.301,0.234181
2023.12.15,서울태양광,1.301,0.175728
2023.12.16,서울태양광,1.301,2.839238
2023.12.17,서울태양광,1.301,5.894821
2023.12.18,서울태양광,1.301,2.992789
2023.12.19,서울태양광,1.301,1.984708
2023.12.20,서울태양광,1.301,3.510811
2023.12.21,서울태양광,1.301,5.666545
2023.12.22,서울태양광,1.301,4.851185
2023.12.23,서울태양광,1.301,5.267001
2023.12.24,서울태양광,1.301,3.646643
2023.12.25,서울태양광,1.301,1.563347
2023.12.26,서울태양광,1.301,4.282903
2023.12.27,서울태양광,1.301,4.153216
2023.12.28,서울태양광,1.301,3.786334
2023.12.29,서울태양광,1.301,1.313617
2023.12.30,서울태양광,1.301,0.002652
2023.12.31,서울태양광,1.301,0.966501
2024.1.1,서울태양광,1.301,2.557689
2024.1.2,서울태양광,1.301,1.364961
2024.1.3,서울태양광,1.301,1.126439
2024.1.4,서울태양광,1.301,2.238052
2024.1.5,서울태양광,1.301,3.278918
2024.1.6,서울태양광,1.301,5.397288
2024.1.7,서울태양광,1.301,3.394746
2024.1.8,서울태양광,1.301,5.460925
2024.1.9,서울태양광,1.301,0.343981
2024.1.10,서울태양광,1.301,3.259874
2024.1.11,서울태양광,1.301,2.110777
2024.1.12,서울태양광,1.301,5.647382
2024.1.13,서울태양광,1.301,5.600496
2024.1.14,서울태양광,1.301,0.303967
2024.1.15,서울태양광,1.301,6.12816
2024.1.16,서울태양광,1.301,5.458154
2024.1.17,서울태양광,1.301,0.397134
2024.1.18,서울태양광,1.301,5.023416
2024.1.19,서울태양광,1.301,4.456943
2024.1.20,서울태양광,1.301,0.733762
2024.1.21,서울태양광,1.301,1.11945
2024.1.22,서울태양광,1.301,2.910469
2024.1.23,서울태양광,1.301,6.343904
2024.1.24,서울태양광,1.301,6.485159
2024.1.25,서울태양광,1.301,6.319918
2024.1.26,서울태양광,1.301,5.26724
2024.1.27,서울태양광,1.301,5.165037
2024.1.28,서울태양광,1.301,0.156081
2024.1.29,서울태양광,1.301,5.171905
2024.1.30,서울태양광,1.301,5.514563
2024.1.31,서울태양광,1.301,5.355345
2024.2.1,서울태양광,1.301,4.226134
2024.2.2,서울태양광,1.301,3.37534
2024.2.3,서울태양광,1.301,2.136811
2024.2.4,서울태양광,1.301,4.214926
2024.2.5,서울태양광,1.301,0.828018
2024.2.6,서울태양광,1.301,1.385572
2024.2.7,서울태양광,1.301,2.005317
2024.2.8,서울태양광,1.301,5.707161
2024.2.9,서울태양광,1.301,5.494555
2024.2.10,서울태양광,1.301,4.553363
2024.2.11,서울태양광,1.301,3.735952
2024.2.12,서울태양광,1.301,6.26315
2024.2.13,서울태양광,1.301,4.703661
2024.2.14,서울태양광,1.301,4.118263
2024.2.15,서울태양광,1.301,1.068105
2024.2.16,서울태양광,1.301,6.300755
2024.2.17,서울태양광,1.301,5.837931
2024.2.18,서울태양광,1.301,0.721953
2024.2.19,서울태양광,1.301,0.205016
2024.2.20,서울태양광,1.301,0.119442
2024.2.21,서울태양광,1.301,0.596003
2024.2.22,서울태양광,1.301,0.082802
2024.2.23,서울태양광,1.301,4.932899
2024.2.24,서울태양광,1.301,3.991952
2024.2.25,서울태양광,1.301,3.719561
2024.2.26,서울태양광,1.301,5.945444
2024.2.27,서울태양광,1.301,4.323762
2024.2.28,서울태양광,1.301,3.051363
2024.2.29,서울태양광,1.301,1.399913
2024.3.1,서울태양광,1.301,0
2024.3.2,서울태양광,1.301,0
2024.3.3,서울태양광,1.301,0
2024.3.4,서울태양광,1.301,5.638944
2024.3.5,서울태양광,1.301,1.904797
2024.3.6,서울태양광,1.301,3.89312
2024.3.7,서울태양광,1.301,3.49213
2024.3.8,서울태양광,1.301,6.936048
2024.3.9,서울태양광,1.301,7.822881
2024.3.10,서울태양광,1.301,7.37163
2024.3.11,서울태양광,1.301,1.454873
2024.3.12,서울태양광,1.301,2.615181
2024.3.13,서울태양광,1.301,7.208317
2024.3.14,서울태양광,1.301,7.204461
2024.3.15,서울태양광,1.301,6.887356
2024.3.16,서울태양광,1.301,5.962558
2024.3.17,서울태양광,1.301,6.644738
2024.3.18,서울태양광,1.301,7.194214
2024.3.19,서울태양광,1.301,4.080419
2024.3.20,서울태양광,1.301,6.241576
2024.3.21,서울태양광,1.301,7.452745
2024.3.22,서울태양광,1.301,2.895886
2024.3.23,서울태양광,1.301,6.364994
2024.3.24,서울태양광,1.301,6.60665
2024.3.25,서울태양광,1.301,1.282642
2024.3.26,서울태양광,1.301,4.667744
2024.3.27,서울태양광,1.301,5.671365
2024.3.28,서울태양광,1.301,1.48862
2024.3.29,서울태양광,1.301,2.524666
2024.3.30,서울태양광,1.301,5.225541
2024.3.31,서울태양광,1.301,7.215067
2024.4.1,서울태양광,1.301,7.219405
2024.4.2,서울태양광,1.301,6.468526
2024.4.3,서울태양광,1.301,2.35653
2024.4.4,서울태양광,1.301,4.555894
2024.4.5,서울태양광,1.301,5.66787
2024.4.6,서울태양광,1.301,5.366073
2024.4.7,서울태양광,1.301,6.937374
2024.4.8,서울태양광,1.301,4.170451
2024.4.9,서울태양광,1.301,7.590266
2024.4.10,서울태양광,1.301,3.766929
2024.4.11,서울태양광,1.301,4.069089
2024.4.12,서울태양광,1.301,6.915559
2024.4.13,서울태양광,1.301,7.176861
2024.4.14,서울태양광,1.301,6.687762
2024.4.15,서울태양광,1.301,0.682056
2024.4.16,서울태양광,1.301,4.674373
2024.4.17,서울태양광,1.301,6.858549
2024.4.18,서울태양광,1.301,7.444671
2024.4.19,서울태양광,1.301,6.54
2024.4.20,서울태양광,1.301,1.303372
2024.4.21,서울태양광,1.301,3.058115
2024.4.22,서울태양광,1.301,6.163354
2024.4.23,서울태양광,1.301,4.798155
2024.4.24,서울태양광,1.301,3.726915
2024.4.25,서울태양광,1.301,5.300627
2024.4.26,서울태양광,1.301,6.919777
2024.4.27,서울태양광,1.301,7.835537
2024.4.28,서울태양광,1.301,6.669927
2024.4.29,서울태양광,1.301,6.061508
2024.4.30,서울태양광,1.301,5.239397
2024.5.1,서울태양광,1.301,6.972689
2024.5.2,서울태양광,1.301,7.789376
2024.5.3,서울태양광,1.301,7.508908
2024.5.4,서울태양광,1.301,6.877593
2024.5.5,서울태양광,1.301,0.656025
2024.5.6,서울태양광,1.301,0.722797
2024.5.7,서울태양광,1.301,1.506338
2024.5.8,서울태양광,1.301,7.688857
2024.5.9,서울태양광,1.301,7.458653
2024.5.10,서울태양광,1.301,7.543258
2024.5.11,서울태양광,1.301,1.70629
2024.5.12,서울태양광,1.301,7.98535
2024.5.13,서울태양광,1.301,7.965222
2024.5.14,서울태양광,1.301,7.899174
2024.5.15,서울태양광,1.301,0.980481
2024.5.16,서울태양광,1.301,8.351752
2024.5.17,서울태양광,1.301,6.625813
2024.5.18,서울태양광,1.301,6.798768
2024.5.19,서울태양광,1.301,7.464556
2024.5.20,서울태양광,1.301,3.143929
2024.5.21,서울태양광,1.301,7.381032
2024.5.22,서울태양광,1.301,7.26617
2024.5.23,서울태양광,1.301,7.684035
2024.5.24,서울태양광,1.301,4.700766
2024.5.25,서울태양광,1.301,4.701489
2024.5.26,서울태양광,1.301,1.884428
2024.5.27,서울태양광,1.301,6.799129
2024.5.28,서울태양광,1.301,6.845654
2024.5.29,서울태양광,1.301,7.226879
2024.5.30,서울태양광,1.301,3.515754
2024.5.31,서울태양광,1.301,7.381634
2024.6.1,서울태양광,1.301,7.574478
2024.6.2,서울태양광,1.301,7.536633
2024.6.3,서울태양광,1.301,7.425266
2024.6.4,서울태양광,1.301,7.481912
2024.6.5,서울태양광,1.301,6.000644
2024.6.6,서울태양광,1.301,6.16456
2024.6.7,서울태양광,1.301,5.121404
2024.6.8,서울태양광,1.301,3.010265
2024.6.9,서울태양광,1.301,7.33523
2024.6.10,서울태양광,1.301,6.593032
2024.6.11,서울태양광,1.301,6.83059
2024.6.12,서울태양광,1.301,6.527828
2024.6.13,서울태양광,1.301,7.238569
2024.6.14,서울태양광,1.301,5.53951
2024.6.15,서울태양광,1.301,4.927958
2024.6.16,서울태양광,1.301,7.500354
2024.6.17,서울태양광,1.301,6.965096
2024.6.18,서울태양광,1.301,7.068145
2024.6.19,서울태양광,1.301,6.886151
2024.6.20,서울태양광,1.301,6.057413
2024.6.21,서울태양광,1.301,5.832148
2024.6.22,서울태양광,1.301,0.893822
2024.6.23,서울태양광,1.301,5.069819
2024.6.24,서울태양광,1.301,6.129968
2024.6.25,서울태양광,1.301,6.883258
2024.6.26,서울태양광,1.301,7.321614
2024.6.27,서울태양광,1.301,5.471653
2024.6.28,서울태양광,1.301,7.095143
2024.6.29,서울태양광,1.301,4.231318
2024.6.30,서울태양광,1.301,1.567686
2024.7.1,서울태양광,1.301,6.903386
2024.7.2,서울태양광,1.301,0.296376
2024.7.3,서울태양광,1.301,3.225645
2024.7.4,서울태양광,1.301,4.72909
2024.7.5,서울태양광,1.301,4.040645
2024.7.6,서울태양광,1.301,2.254806
2024.7.7,서울태양광,1.301,3.101866
2024.7.8,서울태양광,1.301,0.69387
2024.7.9,서울태양광,1.301,2.210089
2024.7.10,서울태양광,1.301,6.017759
2024.7.11,서울태양광,1.301,5.429229
2024.7.12,서울태양광,1.301,3.976283
2024.7.13,서울태양광,1.301,5.574101
2024.7.14,서울태양광,1.301,6.060545
2024.7.15,서울태양광,1.301,4.270127
2024.7.16,서울태양광,1.301,2.278188
2024.7.17,서울태양광,1.301,0.925521
2024.7.18,서울태양광,1.301,0.539234
2024.7.19,서울태양광,1.301,5.115135
2024.7.20,서울태양광,1.301,3.552151
2024.7.21,서울태양광,1.301,3.513463
2024.7.22,서울태양광,1.301,0.853086
2024.7.23,서울태양광,1.301,1.093413
2024.7.24,서울태양광,1.301,4.510335
2024.7.25,서울태양광,1.301,3.646282
2024.7.26,서울태양광,1.301,4.50684
2024.7.27,서울태양광,1.301,3.731375
2024.7.28,서울태양광,1.301,4.370767
2024.7.29,서울태양광,1.301,0.605043
2024.7.30,서울태양광,1.301,5.314004
2024.7.31,서울태양광,1.301,4.441997
2024.8.1,서울태양광,1.301,4.294834
2024.8.2,서울태양광,1.301,3.49647
2024.8.3,서울태양광,1.301,5.401024
2024.8.4,서울태양광,1.301,5.132734
2024.8.5,서울태양광,1.301,5.394396
2024.8.6,서울태양광,1.301,5.590974
2024.8.7,서울태양광,1.301,5.461288
2024.8.8,서울태양광,1.301,3.332431
2024.8.9,서울태양광,1.301,6.149373
2024.8.10,서울태양광,1.301,4.095965
2024.8.11,서울태양광,1.301,4.608806
2024.8.12,서울태양광,1.301,5.007867
2024.8.13,서울태양광,1.301,6.517943
2024.8.14,서울태양광,1.301,5.095007
2024.8.15,서울태양광,1.301,4.80478
2024.8.16,서울태양광,1.301,5.62195
2024.8.17,서울태양광,1.301,4.322798
2024.8.18,서울태양광,1.301,3.504424
2024.8.19,서울태양광,1.301,4.545288
2024.8.20,서울태양광,1.301,4.815388
2024.8.21,서울태양광,1.301,1.410639
2024.8.22,서울태양광,1.301,2.067027
2024.8.23,서울태양광,1.301,5.462615
2024.8.24,서울태양광,1.301,2.976637
2024.8.25,서울태양광,1.301,4.593981
2024.8.26,서울태양광,1.301,2.45488
2024.8.27,서울태양광,1.301,2.921438
2024.8.28,서울태양광,1.301,6.930867
2024.8.29,서울태양광,1.301,6.497091
2024.8.30,서울태양광,1.301,6.918331
2024.8.31,서울태양광,1.301,6.809256
2024.9.1,서울태양광,1.301,5.978951
2024.9.2,서울태양광,1.301,1.321812
2024.9.3,서울태양광,1.301,6.066449
2024.9.4,서울태양광,1.301,6.525174
2024.9.5,서울태양광,1.301,1.502723
2024.9.6,서울태양광,1.301,0.829101
2024.9.7,서울태양광,1.301,5.03812
2024.9.8,서울태양광,1.301,5.485995
2024.9.9,서울태양광,1.301,5.000033
2024.9.10,서울태양광,1.301,5.037155
2024.9.11,서울태양광,1.301,3.667255
2024.9.12,서울태양광,1.301,0.821266
2024.9.13,서울태양광,1.301,1.369658
2024.9.14,서울태양광,1.301,4.486592
2024.9.15,서울태양광,1.301,5.663653
2024.9.16,서울태양광,1.301,5.332685
2024.9.17,서울태양광,1.301,4.002918
2024.9.18,서울태양광,1.301,5.403798
2024.9.19,서울태양광,1.301,3.405592
2024.9.20,서울태양광,1.301,1.155967
2024.9.21,서울태양광,1.301,1.620838
2024.9.22,서울태양광,1.301,5.297372
2024.9.23,서울태양광,1.301,7.242667
2024.9.24,서울태양광,1.301,7.190722
2024.9.25,서울태양광,1.301,4.448989
2024.9.26,서울태양광,1.301,5.71343
2024.9.27,서울태양광,1.301,6.232656
2024.9.28,서울태양광,1.301,5.446948
2024.9.29,서울태양광,1.301,6.559164
2024.9.30,서울태양광,1.301,5.223732
2024.10.1,서울태양광,1.301,2.375937
2024.10.2,서울태양광,1.301,7.508306
2024.10.3,서울태양광,1.301,5.694507
2024.10.4,서울태양광,1.301,7.097073
2024.10.5,서울태양광,1.301,5.854203
2024.10.6,서울태양광,1.301,0.934321
2024.10.7,서울태양광,1.301,3.030272
2024.10.8,서울태양광,1.301,5.51685
2024.10.9,서울태양광,1.301,5.185043
2024.10.10,서울태양광,1.301,4.843109
2024.10.11,서울태양광,1.301,5.044386
2024.10.12,서울태양광,1.301,6.612677
2024.10.13,서울태양광,1.301,3.442109
2024.10.14,서울태양광,1.301,1.338687
2024.10.15,서울태양광,1.301,1.099802
2024.10.16,서울태양광,1.301,4.837928
2024.10.17,서울태양광,1.301,5.388851
2024.10.18,서울태양광,1.301,0.239247
2024.10.19,서울태양광,1.301,2.858042
2024.10.20,서울태양광,1.301,6.890368
2024.10.21,서울태양광,1.301,2.61506
2024.10.22,서울태양광,1.301,0.197061
2024.10.23,서울태양광,1.301,4.375466
2024.10.24,서울태양광,1.301,6.261703
2024.10.25,서울태양광,1.301,5.55096
2024.10.26,서울태양광,1.301,6.309072
2024.10.27,서울태양광,1.301,1.525983
2024.10.28,서울태양광,1.301,3.71691
2024.10.29,서울태양광,1.301,1.851765
2024.10.30,서울태양광,1.301,5.933633
2024.10.31,서울태양광,1.301,5.629301
2024.11.1,서울태양광,1.301,1.75414
2024.11.2,서울태양광,1.301,5.593144
2024.11.3,서울태양광,1.301,5.476958
2024.11.4,서울태양광,1.301,4.122122
2024.11.5,서울태양광,1.301,5.497087
2024.11.6,서울태양광,1.301,6.344384
2024.11.7,서울태양광,1.301,6.177455
2024.11.8,서울태양광,1.301,5.824315
2024.11.9,서울태양광,1.301,5.423322
2024.11.10,서울태양광,1.301,4.786583
2024.11.11,서울태양광,1.301,5.291587
2024.11.12,서울태양광,1.301,5.36788
2024.11.13,서울태양광,1.301,5.096455
2024.11.14,서울태양광,1.301,0.925641
2024.11.15,서울태양광,1.301,3.954468
2024.11.16,서울태양광,1.301,2.183213
2024.11.17,서울태양광,1.301,3.614826
2024.11.18,서울태양광,1.301,6.268815
2024.11.19,서울태양광,1.301,4.077046
2024.11.20,서울태양광,1.301,1.354716
2024.11.21,서울태양광,1.301,2.660499
2024.11.22,서울태양광,1.301,5.698606
2024.11.23,서울태양광,1.301,5.23277
2024.11.24,서울태양광,1.301,5.284235
2024.11.25,서울태양광,1.301,3.974716
2024.11.26,서울태양광,1.301,1.994229
2024.11.27,서울태양광,1.301,0.00229
2024.11.28,서울태양광,1.301,2.450542
2024.11.29,서울태양광,1.301,3.163696
2024.11.30,서울태양광,1.301,1.754863
2023.1.1,서천태양광,3.844,10.02953
2023.1.2,서천태양광,3.844,11.719564
2023.1.3,서천태양광,3.844,12.048118
2023.1.4,서천태양광,3.844,9.409794
2023.1.5,서천태양광,3.844,8.549505
2023.1.6,서천태양광,3.844,6.515501
2023.1.7,서천태양광,3.844,10.287981
2023.1.8,서천태양광,3.844,9.805113
2023.1.9,서천태양광,3.844,8.99411
2023.1.10,서천태양광,3.844,12.270816
2023.1.11,서천태양광,3.844,11.418156
2023.1.12,서천태양광,3.844,11.531391
2023.1.13,서천태양광,3.844,1.472305
2023.1.14,서천태양광,3.844,2.452795
2023.1.15,서천태양광,3.844,1.860429
2023.1.16,서천태양광,3.844,13.341935
2023.1.17,서천태양광,3.844,12.623826
2023.1.18,서천태양광,3.844,11.043554
2023.1.19,서천태양광,3.844,11.438765
2023.1.20,서천태양광,3.844,10.568443
2023.1.21,서천태양광,3.844,14.116359
2023.1.22,서천태양광,3.844,3.576324
2023.1.23,서천태양광,3.844,8.943944
2023.1.24,서천태양광,3.844,5.340853
2023.1.25,서천태양광,3.844,14.326487
2023.1.26,서천태양광,3.844,0.824202
2023.1.27,서천태양광,3.844,8.415219
2023.1.28,서천태양광,3.844,6.470539
2023.1.29,서천태양광,3.844,6.299994
2023.1.30,서천태양광,3.844,15.080188
2023.1.31,서천태양광,3.844,13.446
2023.2.1,서천태양광,3.844,9.843
2023.2.2,서천태양광,3.844,9.992
2023.2.3,서천태양광,3.844,12.299
2023.2.4,서천태양광,3.844,12.541
2023.2.5,서천태양광,3.844,13.259
2023.2.6,서천태양광,3.844,10.622225
2023.2.7,서천태양광,3.844,10.407901
2023.2.8,서천태양광,3.844,13.568637
2023.2.9,서천태양광,3.844,8.998507
2023.2.10,서천태양광,3.844,13.471613
2023.2.11,서천태양광,3.844,9.45405
2023.2.12,서천태양광,3.844,4.646547
2023.2.13,서천태양광,3.844,8.171304
2023.2.14,서천태양광,3.844,16.378919
2023.2.15,서천태양광,3.844,13.049873
2023.2.16,서천태양광,3.844,9.849547
2023.2.17,서천태양광,3.844,10.411758
2023.2.18,서천태양광,3.844,1.556428
2023.2.19,서천태양광,3.844,14.610592
2023.2.20,서천태양광,3.844,17.708605
2023.2.21,서천태양광,3.844,18.113808
2023.2.22,서천태양광,3.844,14.76853
2023.2.23,서천태양광,3.844,14.857145
2023.2.24,서천태양광,3.844,15.204861
2023.2.25,서천태양광,3.844,18.672176
2023.2.26,서천태양광,3.844,18.224483
2023.2.27,서천태양광,3.844,17.261956
2023.2.28,서천태양광,3.844,15.195801
2023.3.1,서천태양광,3.844,10.166912
2023.3.2,서천태양광,3.844,19.289347
2023.3.3,서천태양광,3.844,17.352974
2023.3.4,서천태양광,3.844,16.025964
2023.3.5,서천태양광,3.844,16.330012
2023.3.6,서천태양광,3.844,17.736917
2023.3.7,서천태양광,3.844,13.979739
2023.3.8,서천태양광,3.844,15.017358
2023.3.9,서천태양광,3.844,4.930133
2023.3.10,서천태양광,3.844,15.259965
2023.3.11,서천태양광,3.844,15.295586
2023.3.12,서천태양광,3.844,2.96757
2023.3.13,서천태양광,3.844,19.832702
2023.3.14,서천태양광,3.844,19.918041
2023.3.15,서천태양광,3.844,13.931415
